kode_aturan,BARIS_ASLI,TGL,KODE,NAMA_BARANG,QTY,SATUAN_K,HARGA,JUMLAH,PELANGGAN,SKOR_ANOMALI,kategori,tingkat,deskripsi,tindakan,saran
R01,429,2020-04-13,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,1.0,DUS,354000.0,336300.0,RAISYA FROZEN,2,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,434,2020-04-13,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,5.0,PACK,16000.0,80000.0,KUALU BERKAT,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,435,2020-04-13,DEN-006,DEN BAGUS NANO NANO X 20 PACK,35.0,PACK,9000.0,315000.0,KUALU BERKAT,2,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,439,2020-04-13,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,10.0,PACK,16000.0,160000.0,PAK ERWIN,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,450,2020-04-13,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,5.0,PACK,17000.0,85000.0,TOKO RAHMAD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,457,2020-04-13,SHIF-003,SHIFUDO FISH ROLL 250 GR X 20 PACK,10.0,PACK,11000.0,110000.0,TOKO RAHMAD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,467,2020-04-14,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,3.0,DUS,320000.0,960000.0,ANNISA / SAIIN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,500,2020-04-15,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,5.0,DUS,310000.0,1550000.0,PAK SUPRI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,504,2020-04-15,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,10.0,PACK,16000.0,160000.0,WILLIAM FROZEN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,510,2020-04-16,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,5.0,PACK,17000.0,85000.0,TOKO C2 15,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,528,2020-04-16,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,10.0,PACK,17500.0,175000.0,EVA FROZEN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,604,2020-04-18,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,1.0,DUS,320000.0,320000.0,TOKO CITA RASA BARU,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,628,2020-04-18,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,10.0,PACK,16500.0,165000.0,AHUAT,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,653,2020-04-20,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,10.0,PACK,17000.0,170000.0,TOKO RAHMAD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,683,2020-04-20,SHIF-003,SHIFUDO FISH ROLL 250 GR X 20 PACK,3.0,DUS,201020.0,603060.0,ANJANI FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,687,2020-04-20,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,5.0,DUS,377568.0,1887840.0,ANJANI FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,701,2020-04-21,SHIF-003,SHIFUDO FISH ROLL 250 GR X 20 PACK,1.0,DUS,201020.0,201020.0,ANJANI FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,717,2020-04-22,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,1.0,PACK,16500.0,16500.0,SALES FANDI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,736,2020-04-22,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,6.0,PACK,25000.0,150000.0,TANJUNG GADING,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,737,2020-04-22,JOF-011,JOFRANS SOSIS BRATW (ORI) 500 GR X 12,1.0,DUS,330000.0,330000.0,TANJUNG GADING,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,745,2020-04-22,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,42.0,PACK,25000.0,1050000.0,DARTO,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,778,2020-04-24,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,5.0,PACK,17000.0,85000.0,PASAR MINI MD 2,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,782,2020-04-24,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,4.0,PACK,17000.0,68000.0,TOKO SUKMA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,792,2020-04-24,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,5.0,PACK,17000.0,85000.0,TOKO TERANG JAYA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,865,2020-04-25,SHIF-003,SHIFUDO FISH ROLL 250 GR X 20 PACK,1.0,DUS,201020.0,201020.0,ANJANI FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,889,2020-04-27,SHIF-003,SHIFUDO FISH ROLL 250 GR X 20 PACK,1.0,DUS,201020.0,201020.0,ANJANI FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,895,2020-04-28,JOF-016,JOFRANS SOSIS BRATW(LADA HITAM) 500GRX12,12.0,PACK,28500.0,342000.0,OKE MART,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,924,2020-04-28,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,1.0,DUS,306000.0,306000.0,FIRDON,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,933,2020-04-28,JOF-011,JOFRANS SOSIS BRATW (ORI) 500 GR X 12,2.0,DUS,330000.0,660000.0,ANTON,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,936,2020-04-28,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,1.0,DUS,306000.0,306000.0,ANTON,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,948,2020-04-28,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,1.0,DUS,306000.0,306000.0,RUMAH SOSIS,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,953,2020-04-28,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,1.0,DUS,360000.0,360000.0,TOKO NURHADI,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,983,2020-04-29,DEN-006,DEN BAGUS NANO NANO X 20 PACK,2.0,BAL,180000.0,360000.0,KUALU BERKAT,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,988,2020-04-29,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,1.0,DUS,306000.0,306000.0,KUBANG JAYA FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,990,2020-04-29,SHIF-003,SHIFUDO FISH ROLL 250 GR X 20 PACK,1.0,DUS,201020.0,201020.0,ANJANI FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,992,2020-04-29,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,1.0,PACK,16000.0,16000.0,SALES INDAH,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,997,2020-04-29,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,1.0,DUS,376000.0,376000.0,BRAGA FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1036,2020-05-02,JOF-011,JOFRANS SOSIS BRATW (ORI) 500 GR X 12,2.0,DUS,330000.0,660000.0,BERKAH 1,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1041,2020-05-02,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,1.0,DUS,340000.0,340000.0,BERKAH 1,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1054,2020-05-02,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,15.0,PACK,25000.0,375000.0,PAK HEN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1055,2020-05-02,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,10.0,PACK,17000.0,170000.0,PAK HEN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1130,2020-05-04,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,3.0,PACK,16000.0,48000.0,FADIL ANAK BOS,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1161,2020-05-05,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,17.0,PACK,24000.0,408000.0,PAK ERWIN,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1178,2020-05-05,SHIF-003,SHIFUDO FISH ROLL 250 GR X 20 PACK,1.0,DUS,201020.0,201020.0,ANJANI FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1227,2020-05-08,DEN-006,DEN BAGUS NANO NANO X 20 PACK,10.0,PACK,8000.0,80000.0,TOKO ALIF,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1236,2020-05-08,DEN-006,DEN BAGUS NANO NANO X 20 PACK,2.0,PACK,8000.0,16000.0,TOKO DENIS,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1253,2020-05-08,TORTILA-001,TORTILA KECIL,50.0,PACK,25500.0,1275000.0,RUMAH SOSIS,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1255,2020-05-08,JOF-011,JOFRANS SOSIS BRATW (ORI) 500 GR X 12,2.0,DUS,330000.0,660000.0,ANTON,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1267,2020-05-08,KANZ-001,KANZLER SINGLES ORIGINAL 1 PAC X 12 PCS,10.0,PACK,88000.0,880000.0,TOKO CITA RASA BARU,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1268,2020-05-08,BESTO-002,BESTO BRATWURST BAKAR ORI 500 GRX20 PAK,8.0,PACK,29000.0,232000.0,TOKO CITA RASA BARU,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1269,2020-05-08,JUR-002,JURAGAN SOSIS SAPI BAKAR ORI 500 GR X 20,20.0,PACK,25000.0,500000.0,TOKO CITA RASA BARU,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1357,2020-05-12,SUKI-001,MITRAKU SUKI TOMYAM,15.0,PACK,17000.0,255000.0,ACHEN / VINCENT,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1366,2020-05-12,JUR-002,JURAGAN SOSIS SAPI BAKAR ORI 500 GR X 20,10.0,PACK,26500.0,265000.0,GRAHA SANDENI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1367,2020-05-12,BESTO-002,BESTO BRATWURST BAKAR ORI 500 GRX20 PAK,5.0,PACK,31000.0,155000.0,GRAHA SANDENI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1368,2020-05-12,KANZ-001,KANZLER SINGLES ORIGINAL 1 PAC X 12 PCS,5.0,PACK,90000.0,450000.0,GRAHA SANDENI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1389,2020-05-13,TORTILA-001,TORTILA KECIL,100.0,PACK,25250.0,2525000.0,RUMAH SOSIS,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1410,2020-05-13,BLF-016,BELFOODS FAV.AYAM GORENG RENYAH 500GRX12,5.0,DUS,436800.0,2184000.0,ADEK FROZEN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1425,2020-05-13,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,6.0,PACK,17000.0,102000.0,TOKO SAFRIL/KEDAI BUK NINI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1434,2020-05-13,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,9.0,DUS,368000.0,3312000.0,ANTON,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1474,2020-05-16,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,10.0,PACK,17000.0,170000.0,TOKO RAHMAD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1496,2020-05-16,JOF-007,JOFRANS SOSIS BRATW (KEJU) 500 GR X 12,1.0,DUS,348000.0,348000.0,ARRAFA MART,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1497,2020-05-16,JOF-016,JOFRANS SOSIS BRATW(LADA HITAM) 500GRX12,1.0,DUS,348000.0,348000.0,ARRAFA MART,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1514,2020-05-16,SUKI-001,MITRAKU SUKI TOMYAM,5.0,PACK,17000.0,85000.0,CHERISH,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1524,2020-05-16,SUKI-001,MITRAKU SUKI TOMYAM,5.0,PACK,18000.0,90000.0,LUCKY,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1537,2020-05-16,DEN-006,DEN BAGUS NANO NANO X 20 PACK,20.0,PACK,9000.0,180000.0,SERLY,2,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1541,2020-05-16,JOF-011,JOFRANS SOSIS BRATW (ORI) 500 GR X 12,12.0,PACK,27500.0,330000.0,BERKAH 1,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1542,2020-05-16,JOF-007,JOFRANS SOSIS BRATW (KEJU) 500 GR X 12,1.0,DUS,342000.0,342000.0,BERKAH 1,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1543,2020-05-16,JOF-016,JOFRANS SOSIS BRATW(LADA HITAM) 500GRX12,1.0,DUS,342000.0,342000.0,BERKAH 1,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1550,2020-05-16,SUKI-001,MITRAKU SUKI TOMYAM,10.0,PACK,18000.0,180000.0,BERKAH 1,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1565,2020-05-16,SUKI-001,MITRAKU SUKI TOMYAM,9.0,PACK,18000.0,162000.0,TANJUNG GADING,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1566,2020-05-16,SUKI-001,MITRAKU SUKI TOMYAM,1.0,PACK,0.0,0.0,TANJUNG GADING,11,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1673,2020-05-20,SUKI-001,MITRAKU SUKI TOMYAM,3.0,PACK,17000.0,51000.0,ANTON,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1681,2020-05-20,TORTILA-001,TORTILA KECIL,200.0,PACK,25250.0,5050000.0,RUMAH SOSIS,2,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1694,2020-05-20,SUKI-001,MITRAKU SUKI TOMYAM,3.0,PACK,17000.0,51000.0,TOKO CITA RASA BARU,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1809,2020-05-28,JOF-011,JOFRANS SOSIS BRATW (ORI) 500 GR X 12,2.0,DUS,330000.0,660000.0,ANTON,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1861,2020-05-29,DEN-006,DEN BAGUS NANO NANO X 20 PACK,5.0,PACK,10000.0,50000.0,TOKO BAIHAQI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1868,2020-05-29,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,10.0,PACK,16500.0,165000.0,MANDIRI MART,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1877,2020-05-29,DEN-006,DEN BAGUS NANO NANO X 20 PACK,2.0,PACK,10000.0,20000.0,CASH,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1881,2020-05-30,DEN-006,DEN BAGUS NANO NANO X 20 PACK,2.0,BAL,180000.0,360000.0,KUALU BERKAT,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1888,2020-05-30,SUKI-001,MITRAKU SUKI TOMYAM,1.0,PACK,16000.0,16000.0,AMANAH FROZEN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1906,2020-05-30,JOF-007,JOFRANS SOSIS BRATW (KEJU) 500 GR X 12,4.0,PACK,29000.0,116000.0,HARUM MANIS,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1907,2020-05-30,JOF-016,JOFRANS SOSIS BRATW(LADA HITAM) 500GRX12,4.0,PACK,29000.0,116000.0,HARUM MANIS,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1908,2020-05-30,JOF-011,JOFRANS SOSIS BRATW (ORI) 500 GR X 12,4.0,PACK,28000.0,112000.0,HARUM MANIS,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,1909,2020-05-30,SUKI-001,MITRAKU SUKI TOMYAM,6.0,PACK,18000.0,108000.0,HARUM MANIS,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2002,2020-05-30,JOF-007,JOFRANS SOSIS BRATW (KEJU) 500 GR X 12,3.0,PACK,29000.0,87000.0,TOKO SALMAINI HABABAHAN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2003,2020-05-30,JOF-016,JOFRANS SOSIS BRATW(LADA HITAM) 500GRX12,3.0,PACK,29000.0,87000.0,TOKO SALMAINI HABABAHAN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2004,2020-05-30,JOF-011,JOFRANS SOSIS BRATW (ORI) 500 GR X 12,3.0,PACK,28000.0,84000.0,TOKO SALMAINI HABABAHAN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2009,2020-05-30,DEN-006,DEN BAGUS NANO NANO X 20 PACK,1.0,BAL,180000.0,180000.0,PAK ERWIN,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2031,2020-06-03,SUKI-001,MITRAKU SUKI TOMYAM,20.0,PACK,17000.0,340000.0,ADEK FROZEN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2057,2020-06-03,DEN-006,DEN BAGUS NANO NANO X 20 PACK,2.0,BAL,180000.0,360000.0,KUALU BERKAT,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2073,2020-06-03,JOF-007,JOFRANS SOSIS BRATW (KEJU) 500 GR X 12,1.0,DUS,348000.0,348000.0,DONA FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2074,2020-06-03,JOF-016,JOFRANS SOSIS BRATW(LADA HITAM) 500GRX12,1.0,DUS,348000.0,348000.0,DONA FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2084,2020-06-03,JOF-011,JOFRANS SOSIS BRATW (ORI) 500 GR X 12,7.0,DUS,330000.0,2310000.0,ANTON,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2113,2020-06-03,SUKI-001,MITRAKU SUKI TOMYAM,3.0,PACK,17000.0,51000.0,AMANAH FROZEN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,2121,2020-06-04,SUKI-001,MITRAKU SUKI TOMYAM,10.0,PACK,18000.0,180000.0,ACHEN / VINCENT,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
