BARIS_ASLI,TGL,BULAN,HARI,KODE,NAMA_BARANG,BRAND,QTY,SATUAN,HARGA,HARGA_EFEKTIF,OMZET,RASIO,PELANGGAN,SUMBER_HARGA,TINGKAT_TERTINGGI,SKOR_ANOMALI,FLAG
128,2020-04-03,2020-04-01,Friday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,1.0,PACK,18000.0,18000.0,18000.0,1.0,SALES INDAH,asli,bersih,0,
129,2020-04-03,2020-04-01,Friday,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,MITRAKU,1.0,PACK,23400.0,23400.0,23400.0,1.0,SALES INDAH,asli,bersih,0,
130,2020-04-03,2020-04-01,Friday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,5.0,PAIL,125000.0,125000.0,625000.0,1.0,ULIL,asli,bersih,0,
131,2020-04-03,2020-04-01,Friday,CONE-004,CONE TP 13 ISI 40 ( KECIL ),CONE,11.0,BKS,6000.0,6000.0,66000.0,1.0,ULIL,asli,bersih,0,
132,2020-04-03,2020-04-01,Friday,CONE-005,CONE TP 17 ISI 20 ( SEDANG ),CONE,30.0,BKS,5000.0,5000.0,150000.0,1.0,ULIL,asli,info,1,S03
133,2020-04-03,2020-04-01,Friday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,5.0,PAIL,120000.0,120000.0,600000.0,1.0,WING,asli,bersih,0,
134,2020-04-03,2020-04-01,Friday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,10.0,PAIL,123000.0,123000.0,1230000.0,1.0,RONI / CAHAYA SOSIS,asli,bersih,0,
135,2020-04-03,2020-04-01,Friday,MIT-021,MITRAKU BAKSO IKAN 200 GR X 40 PACK,MITRAKU,5.0,PACK,9900.0,9900.0,49500.0,1.0,TOKO TERANG JAYA,asli,bersih,0,
136,2020-04-03,2020-04-01,Friday,MIT-002,MITRAKU BAKSO IKAN 400 GR X 23 PACK,MITRAKU,3.0,PACK,19300.0,19300.0,57900.0,1.0,TOKO TERANG JAYA,asli,bersih,0,
137,2020-04-03,2020-04-01,Friday,MIT-010,MITRAKU FISH ROLL 250 GR X 25 PACK,MITRAKU,5.0,PACK,13000.0,13000.0,65000.0,1.0,TOKO TERANG JAYA,asli,bersih,0,
138,2020-04-03,2020-04-01,Friday,MIT-013,MITRAKU SCALLOP 200 GR X 40 PACK,MITRAKU,5.0,PACK,9900.0,9900.0,49500.0,1.0,TOKO TERANG JAYA,asli,bersih,0,
139,2020-04-03,2020-04-01,Friday,MIT-014,MITRAKU SCALLOP 400 GR X 23 PACK,MITRAKU,3.0,PACK,18700.0,18700.0,56100.0,1.0,TOKO TERANG JAYA,asli,bersih,0,
140,2020-04-03,2020-04-01,Friday,MIT-017,MITRAKU BAKSO IKAN ISI KEJU 500 GR X 20,MITRAKU,2.0,PACK,28000.0,28000.0,56000.0,1.0,TOKO TERANG JAYA,asli,bersih,0,
141,2020-04-03,2020-04-01,Friday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,1.0,PACK,13000.0,13000.0,13000.0,1.0,KAK YENI,asli,bersih,0,
142,2020-04-03,2020-04-01,Friday,DEN-002,DEN BAGUS BINTANG ISI 13 X 50 PACK,DEN,3.0,PACK,6000.0,6000.0,18000.0,1.0,KAK YENI,asli,bersih,0,
143,2020-04-03,2020-04-01,Friday,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,DEN,3.0,PACK,6000.0,6000.0,18000.0,1.0,KAK YENI,asli,bersih,0,
144,2020-04-03,2020-04-01,Friday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,2.0,PAIL,120000.0,120000.0,240000.0,1.0,SUCI,asli,bersih,0,
145,2020-04-04,2020-04-01,Saturday,JUL-002,KENTANG 500 GR,KENTANG,1.0,BKS,15000.0,15000.0,15000.0,1.0,MAK ITAM,asli,bersih,0,
146,2020-04-04,2020-04-01,Saturday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,1.0,PACK,18000.0,18000.0,18000.0,1.0,MAK ITAM,asli,bersih,0,
147,2020-04-04,2020-04-01,Saturday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,1.0,PACK,18500.0,18500.0,18500.0,1.0,MAK ITAM,asli,bersih,0,
148,2020-04-04,2020-04-01,Saturday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,10.0,DUS,240000.0,240000.0,2400000.0,1.0,PT. DINAMIKA BUAH N.,asli,peringatan,2,R02
149,2020-04-04,2020-04-01,Saturday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,1.0,PACK,58000.0,58000.0,58000.0,1.0,SUCI,asli,peringatan,2,R02
150,2020-04-04,2020-04-01,Saturday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,1.0,DUS,216000.0,216000.0,216000.0,1.0,HARUM MANIS,asli,peringatan,2,R03
151,2020-04-04,2020-04-01,Saturday,JOF-022,JOFRANS NUGGET AYAM REG. 225 GR X 24 PAK,JOFRANS,12.0,PACK,10000.0,10000.0,120000.0,1.0,HARUM MANIS,asli,peringatan,2,R03
152,2020-04-04,2020-04-01,Saturday,JOF-003,JOFRANS SPICY WING 500 GR X 12 PACK,JOFRANS,5.0,PACK,43000.0,43000.0,215000.0,1.0,HARUM MANIS,asli,peringatan,2,R03
153,2020-04-04,2020-04-01,Saturday,MIT-017,MITRAKU BAKSO IKAN ISI KEJU 500 GR X 20,MITRAKU,6.0,PACK,28000.0,28000.0,168000.0,1.0,HARUM MANIS,asli,peringatan,2,R03
154,2020-04-04,2020-04-01,Saturday,MIT-019,MITRAKU BAKSO IKAN ISI AYAM 500 GR X 20,MITRAKU,6.0,PACK,28000.0,28000.0,168000.0,1.0,HARUM MANIS,asli,peringatan,2,R03
155,2020-04-04,2020-04-01,Saturday,MIT-020,MITRAKU BAKSO IKAN PELOR 500GR X 20 PACK,MITRAKU,5.0,PACK,16400.0,16400.0,82000.0,1.0,HARUM MANIS,asli,peringatan,2,R03
156,2020-04-04,2020-04-01,Saturday,MIT-014,MITRAKU SCALLOP 400 GR X 23 PACK,MITRAKU,6.0,PACK,18700.0,18700.0,112200.0,1.0,HARUM MANIS,asli,peringatan,2,R03
157,2020-04-04,2020-04-01,Saturday,MIT-015,MITRAKU SIOMAY 500 GR X 15 PACK,MITRAKU,10.0,PACK,42600.0,42600.0,426000.0,1.0,HARUM MANIS,asli,peringatan,2,R03
158,2020-04-04,2020-04-01,Saturday,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,MITRAKU,9.0,PACK,23400.0,23400.0,210600.0,1.0,HARUM MANIS,asli,peringatan,2,R03
159,2020-04-04,2020-04-01,Saturday,MIT-010,MITRAKU FISH ROLL 250 GR X 25 PACK,MITRAKU,10.0,PACK,13000.0,13000.0,130000.0,1.0,HARUM MANIS,asli,peringatan,2,R03
160,2020-04-04,2020-04-01,Saturday,OKEY-002,OKEY SOSIS 1000 GR X 10 PACK,OKEY,1.0,DUS,340000.0,340000.0,340000.0,1.0,PAK ERWIN,asli,peringatan,2,R03
161,2020-04-04,2020-04-01,Saturday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,1.0,DUS,340000.0,340000.0,340000.0,1.0,PAK ERWIN,asli,peringatan,2,R03
162,2020-04-04,2020-04-01,Saturday,FOODY-001,FOODY BASO IKAN 500 GR X 20 PACK,FOODY,10.0,PACK,15500.0,15500.0,155000.0,1.0,PAK ERWIN,asli,peringatan,2,R03
163,2020-04-04,2020-04-01,Saturday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,2.0,DUS,180000.0,180000.0,360000.0,1.0,PAK ERWIN,asli,peringatan,2,R03
164,2020-04-04,2020-04-01,Saturday,OKEY-004,OKEY STICK 1000 GR X 5 PACK,OKEY,1.0,DUS,177500.0,177500.0,177500.0,1.0,PAK ERWIN,asli,peringatan,2,R03
165,2020-04-04,2020-04-01,Saturday,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,JOFRANS,1.0,DUS,457500.0,457500.0,457500.0,1.0,PAK ERWIN,asli,peringatan,2,R03
166,2020-04-04,2020-04-01,Saturday,OKEY-004,OKEY STICK 1000 GR X 5 PACK,OKEY,1.0,PACK,36500.0,36500.0,36500.0,1.0,FADIL ANAK BOS,asli,bersih,0,
167,2020-04-04,2020-04-01,Saturday,JUL-002,KENTANG 500 GR,KENTANG,2.0,BKS,15000.0,15000.0,30000.0,1.0,FADIL ANAK BOS,asli,bersih,0,
168,2020-04-04,2020-04-01,Saturday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,3.0,PACK,58000.0,58000.0,174000.0,1.0,AMANAH FROZEN,asli,peringatan,2,R02
169,2020-04-04,2020-04-01,Saturday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,1.0,PACK,18000.0,18000.0,18000.0,1.0,AMANAH FROZEN,asli,bersih,0,
170,2020-04-04,2020-04-01,Saturday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,1.0,PACK,18500.0,18500.0,18500.0,1.0,AMANAH FROZEN,asli,bersih,0,
171,2020-04-04,2020-04-01,Saturday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,4.0,PACK,58000.0,58000.0,232000.0,1.0,AMANAH FROZEN,asli,peringatan,2,R02
172,2020-04-04,2020-04-01,Saturday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,5.0,PACK,13000.0,13000.0,65000.0,1.0,KEDAI PEPI,asli,bersih,0,
173,2020-04-04,2020-04-01,Saturday,DEN-004,DEN BAGUS STICK ISI 32 X 30 PACK,DEN,5.0,PACK,13000.0,13000.0,65000.0,1.0,KEDAI PEPI,asli,bersih,0,
174,2020-04-04,2020-04-01,Saturday,DEN-006,DEN BAGUS NANO NANO X 20 PACK,DEN,5.0,PACK,9000.0,9000.0,45000.0,1.0,KEDAI PEPI,asli,info,1,R01
175,2020-04-04,2020-04-01,Saturday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,1.0,PACK,18500.0,18500.0,18500.0,1.0,SALES FANDI,asli,bersih,0,
176,2020-04-04,2020-04-01,Saturday,JUL-002,KENTANG 500 GR,KENTANG,1.0,BKS,15000.0,15000.0,15000.0,1.0,SALES FANDI,asli,bersih,0,
177,2020-04-06,2020-04-01,Monday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,1.0,PAIL,130000.0,130000.0,130000.0,1.0,MIAMI - PULIANDI,asli,bersih,0,
178,2020-04-06,2020-04-01,Monday,CONE-005,CONE TP 17 ISI 20 ( SEDANG ),CONE,2.0,BKS,5000.0,5000.0,10000.0,1.0,MIAMI - PULIANDI,asli,bersih,0,
179,2020-04-06,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,2.0,DUS,180000.0,180000.0,360000.0,1.0,PAK PEPI,asli,bersih,0,
180,2020-04-06,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,25.0,PACK,18500.0,18500.0,462500.0,1.0,YER MART,asli,info,1,S03
181,2020-04-06,2020-04-01,Monday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,17.0,PACK,17500.0,17500.0,297500.0,1.0,YER MART,asli,bersih,0,
182,2020-04-06,2020-04-01,Monday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,45.0,PACK,18000.0,18000.0,810000.0,1.0,YER MART,asli,info,1,S03
183,2020-04-06,2020-04-01,Monday,BLF-001,BELFOODS SOSIS AYAM 500 GR X 12 PACK,BELFOODS,17.0,PACK,16500.0,16500.0,280500.0,1.0,YER MART,asli,bersih,0,
184,2020-04-06,2020-04-01,Monday,CIR-009,PK LOLIPOP CRISPY X 30 PACK,PK,15.0,PACK,11500.0,11500.0,172500.0,1.0,YER MART,asli,bersih,0,
185,2020-04-06,2020-04-01,Monday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,1.0,PACK,13000.0,13000.0,13000.0,1.0,YER MART,asli,bersih,0,
186,2020-04-06,2020-04-01,Monday,DEN-004,DEN BAGUS STICK ISI 32 X 30 PACK,DEN,20.0,PACK,13000.0,13000.0,260000.0,1.0,YER MART,asli,bersih,0,
187,2020-04-06,2020-04-01,Monday,JOF-022,JOFRANS NUGGET AYAM REG. 225 GR X 24 PAK,JOFRANS,11.0,PACK,10000.0,10000.0,110000.0,1.0,YER MART,asli,bersih,0,
188,2020-04-06,2020-04-01,Monday,BLF-004,BELFOODS BASO AYAM 500 GR X 12 PACK,BELFOODS,4.0,PACK,15500.0,15500.0,62000.0,1.0,YER MART,asli,bersih,0,
189,2020-04-06,2020-04-01,Monday,DEN-002,DEN BAGUS BINTANG ISI 13 X 50 PACK,DEN,5.0,PACK,6000.0,6000.0,30000.0,1.0,FADIL ANAK BOS,asli,bersih,0,
190,2020-04-06,2020-04-01,Monday,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,DEN,5.0,PACK,6000.0,6000.0,30000.0,1.0,FADIL ANAK BOS,asli,bersih,0,
191,2020-04-06,2020-04-01,Monday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,3.0,PACK,18000.0,18000.0,54000.0,1.0,FADIL ANAK BOS,asli,bersih,0,
192,2020-04-06,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,3.0,PACK,18500.0,18500.0,55500.0,1.0,FADIL ANAK BOS,asli,bersih,0,
193,2020-04-06,2020-04-01,Monday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,7.0,DUS,240000.0,240000.0,1680000.0,1.0,PT. DINAMIKA BUAH N.,asli,peringatan,2,R02
194,2020-04-06,2020-04-01,Monday,BF-008,BF LUMPIA SAYUR 210 GR X 32 PACK,BF,6.0,PACK,21500.0,21500.0,129000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
195,2020-04-06,2020-04-01,Monday,MIT-007,MITRAKU FISH CAKE 1000 GR X 10 PACK,MITRAKU,10.0,PACK,63500.0,63500.0,635000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
196,2020-04-06,2020-04-01,Monday,MIT-012,MITRAKU FISH TOFU 500 GR X 20 PACK,MITRAKU,40.0,PACK,27500.0,27500.0,1100000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
197,2020-04-06,2020-04-01,Monday,MIT-018,MITRAKU BAKSO IKAN ISI TUNA 500 GR X 20,MITRAKU,20.0,PACK,31000.0,31000.0,620000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
198,2020-04-06,2020-04-01,Monday,MIT-017,MITRAKU BAKSO IKAN ISI KEJU 500 GR X 20,MITRAKU,20.0,PACK,31000.0,31000.0,620000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
199,2020-04-06,2020-04-01,Monday,MIT-019,MITRAKU BAKSO IKAN ISI AYAM 500 GR X 20,MITRAKU,20.0,PACK,31000.0,31000.0,620000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
200,2020-04-06,2020-04-01,Monday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,MIAMI - PAK ERI,asli,bersih,0,
201,2020-04-06,2020-04-01,Monday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,1.0,DUS,235000.0,235000.0,235000.0,1.0,PAK GUNAWAN,asli,peringatan,2,R02
202,2020-04-06,2020-04-01,Monday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,2.0,DUS,340000.0,340000.0,680000.0,1.0,PAK ERWIN,asli,peringatan,2,R03
203,2020-04-06,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,1.0,DUS,180000.0,180000.0,180000.0,1.0,PAK ERWIN,asli,peringatan,2,R03
204,2020-04-06,2020-04-01,Monday,FINNA-001,FINNA KULIT LUMPIA 125 MM X 36 PACK,FINNA,15.0,DUS,414000.0,414000.0,6210000.0,1.0,PAK H. RAFDI,asli,bersih,0,
205,2020-04-06,2020-04-01,Monday,CHA-006,CHAMP BASO 500 GR X 10 PACK,CHAMP,3.0,DUS,220000.0,220000.0,660000.0,1.0,ABADI JAYA,asli,bersih,0,
206,2020-04-06,2020-04-01,Monday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,1.0,DUS,350000.0,350000.0,350000.0,1.0,TOKO NAJMI,asli,bersih,0,
207,2020-04-06,2020-04-01,Monday,OKEY-002,OKEY SOSIS 1000 GR X 10 PACK,OKEY,1.0,DUS,340000.0,340000.0,340000.0,1.0,TOKO NAJMI,asli,bersih,0,
208,2020-04-06,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,1.0,DUS,185000.0,185000.0,185000.0,1.0,TOKO NAJMI,asli,bersih,0,
209,2020-04-06,2020-04-01,Monday,BLF-001,BELFOODS SOSIS AYAM 500 GR X 12 PACK,BELFOODS,1.0,DUS,192000.0,192000.0,192000.0,1.0,TOKO NAJMI,asli,bersih,0,
210,2020-04-06,2020-04-01,Monday,BLF-002,BELFOODS SOSIS AYAM 1000 GR X 6 PACK,BELFOODS,2.0,DUS,186000.0,186000.0,372000.0,1.0,TOKO NAJMI,asli,bersih,0,
211,2020-04-06,2020-04-01,Monday,CHA-006,CHAMP BASO 500 GR X 10 PACK,CHAMP,1.0,DUS,220000.0,220000.0,220000.0,1.0,TOKO NAJMI,asli,bersih,0,
212,2020-04-06,2020-04-01,Monday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,2.0,DUS,350000.0,350000.0,700000.0,1.0,TOKO ALIF,asli,bersih,0,
213,2020-04-06,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,2.0,DUS,185000.0,185000.0,370000.0,1.0,TOKO ALIF,asli,bersih,0,
214,2020-04-06,2020-04-01,Monday,OKEY-004,OKEY STICK 1000 GR X 5 PACK,OKEY,2.0,DUS,182500.0,182500.0,365000.0,1.0,TOKO ALIF,asli,bersih,0,
215,2020-04-06,2020-04-01,Monday,CHA-006,CHAMP BASO 500 GR X 10 PACK,CHAMP,2.0,DUS,220000.0,220000.0,440000.0,1.0,TOKO ALIF,asli,bersih,0,
216,2020-04-06,2020-04-01,Monday,DEN-006,DEN BAGUS NANO NANO X 20 PACK,DEN,5.0,PACK,9000.0,9000.0,45000.0,1.0,TOKO ALIF,asli,info,1,R01
217,2020-04-06,2020-04-01,Monday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,5.0,PACK,12000.0,12000.0,60000.0,1.0,TOKO ALIF,asli,bersih,0,
218,2020-04-06,2020-04-01,Monday,BLF-001,BELFOODS SOSIS AYAM 500 GR X 12 PACK,BELFOODS,1.0,DUS,192000.0,192000.0,192000.0,1.0,TOKO ALIF,asli,bersih,0,
219,2020-04-06,2020-04-01,Monday,OKEY-002,OKEY SOSIS 1000 GR X 10 PACK,OKEY,2.0,DUS,340000.0,340000.0,680000.0,1.0,TOKO DENIS,asli,bersih,0,
220,2020-04-06,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,2.0,DUS,185000.0,185000.0,370000.0,1.0,TOKO DENIS,asli,bersih,0,
221,2020-04-06,2020-04-01,Monday,CHA-006,CHAMP BASO 500 GR X 10 PACK,CHAMP,1.0,DUS,220000.0,220000.0,220000.0,1.0,TOKO DENIS,asli,bersih,0,
222,2020-04-06,2020-04-01,Monday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,DUS,320000.0,320000.0,320000.0,1.0,TOKO DENIS,asli,bersih,0,
223,2020-04-06,2020-04-01,Monday,DEN-006,DEN BAGUS NANO NANO X 20 PACK,DEN,10.0,PACK,9000.0,9000.0,90000.0,1.0,TOKO DENIS,asli,info,1,R01
224,2020-04-06,2020-04-01,Monday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,10.0,PACK,12000.0,12000.0,120000.0,1.0,TOKO DENIS,asli,bersih,0,
225,2020-04-06,2020-04-01,Monday,CHA-006,CHAMP BASO 500 GR X 10 PACK,CHAMP,1.0,DUS,220000.0,220000.0,220000.0,1.0,TOKO DENIS,asli,kritis,5,D01
226,2020-04-06,2020-04-01,Monday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,1.0,DUS,350000.0,350000.0,350000.0,1.0,TOKO DENIS,asli,bersih,0,
227,2020-04-06,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,2.0,DUS,185000.0,185000.0,370000.0,1.0,TOKO ALZENA,asli,bersih,0,
228,2020-04-06,2020-04-01,Monday,OKEY-004,OKEY STICK 1000 GR X 5 PACK,OKEY,2.0,DUS,182500.0,182500.0,365000.0,1.0,TOKO ALZENA,asli,bersih,0,
229,2020-04-06,2020-04-01,Monday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,DUS,320000.0,320000.0,320000.0,1.0,TOKO ALZENA,asli,bersih,0,
230,2020-04-06,2020-04-01,Monday,DEN-006,DEN BAGUS NANO NANO X 20 PACK,DEN,5.0,PACK,9000.0,9000.0,45000.0,1.0,TOKO ALZENA,asli,info,1,R01
231,2020-04-06,2020-04-01,Monday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,5.0,PACK,12000.0,12000.0,60000.0,1.0,TOKO ALZENA,asli,bersih,0,
232,2020-04-06,2020-04-01,Monday,DEN-004,DEN BAGUS STICK ISI 32 X 30 PACK,DEN,10.0,PACK,12000.0,12000.0,120000.0,1.0,TOKO ALZENA,asli,bersih,0,
233,2020-04-06,2020-04-01,Monday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,4.0,PACK,58000.0,58000.0,232000.0,1.0,AMANAH FROZEN,asli,peringatan,2,R02
234,2020-04-07,2020-04-01,Tuesday,MIT-010,MITRAKU FISH ROLL 250 GR X 25 PACK,MITRAKU,5.0,PACK,13000.0,13000.0,65000.0,1.0,FARDAN FROZEN,asli,bersih,0,
235,2020-04-07,2020-04-01,Tuesday,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,MITRAKU,5.0,PACK,23400.0,23400.0,117000.0,1.0,FARDAN FROZEN,asli,bersih,0,
236,2020-04-07,2020-04-01,Tuesday,MIT-015,MITRAKU SIOMAY 500 GR X 15 PACK,MITRAKU,5.0,PACK,42600.0,42600.0,213000.0,1.0,FARDAN FROZEN,asli,bersih,0,
237,2020-04-07,2020-04-01,Tuesday,MIT-008,MITRAKU FISH CAKE 500 GR X 20 PACK,MITRAKU,5.0,PACK,28900.0,28900.0,144500.0,1.0,FARDAN FROZEN,asli,bersih,0,
238,2020-04-07,2020-04-01,Tuesday,MIT-002,MITRAKU BAKSO IKAN 400 GR X 23 PACK,MITRAKU,5.0,PACK,19300.0,19300.0,96500.0,1.0,FARDAN FROZEN,asli,bersih,0,
239,2020-04-07,2020-04-01,Tuesday,MIT-019,MITRAKU BAKSO IKAN ISI AYAM 500 GR X 20,MITRAKU,5.0,PACK,28000.0,28000.0,140000.0,1.0,FARDAN FROZEN,asli,bersih,0,
240,2020-04-07,2020-04-01,Tuesday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,1.0,DUS,210000.0,210000.0,210000.0,1.0,FARDAN FROZEN,asli,bersih,0,
241,2020-04-07,2020-04-01,Tuesday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,2.0,DUS,245000.0,245000.0,490000.0,1.0,FARDAN FROZEN,asli,peringatan,2,R02
242,2020-04-07,2020-04-01,Tuesday,DEN-006,DEN BAGUS NANO NANO X 20 PACK,DEN,1.0,BAL,180000.0,180000.0,180000.0,1.0,FARDAN FROZEN,asli,info,1,R01
243,2020-04-07,2020-04-01,Tuesday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,1.0,PAIL,130000.0,130000.0,130000.0,1.0,FARDAN FROZEN,asli,bersih,0,
244,2020-04-07,2020-04-01,Tuesday,DEN-006,DEN BAGUS NANO NANO X 20 PACK,DEN,1.0,BAL,180000.0,180000.0,180000.0,1.0,KUALU BERKAT,asli,info,1,R01
245,2020-04-07,2020-04-01,Tuesday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,1.0,BAL,240000.0,240000.0,240000.0,1.0,KUALU BERKAT,asli,bersih,0,
246,2020-04-07,2020-04-01,Tuesday,DEN-004,DEN BAGUS STICK ISI 32 X 30 PACK,DEN,1.0,BAL,360000.0,360000.0,360000.0,1.0,KUALU BERKAT,asli,bersih,0,
247,2020-04-07,2020-04-01,Tuesday,DEN-006,DEN BAGUS NANO NANO X 20 PACK,DEN,1.0,BAL,180000.0,180000.0,180000.0,1.0,ANNISA / SAIIN,asli,info,1,R01
248,2020-04-07,2020-04-01,Tuesday,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,DEN,1.0,BAL,250000.0,250000.0,250000.0,1.0,ANNISA / SAIIN,asli,bersih,0,
249,2020-04-07,2020-04-01,Tuesday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,2.0,DUS,235000.0,235000.0,470000.0,1.0,ANNISA / SAIIN,asli,peringatan,2,R02
250,2020-04-07,2020-04-01,Tuesday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,10.0,DUS,330000.0,330000.0,3300000.0,1.0,ANNISA / SAIIN,asli,bersih,0,
251,2020-04-07,2020-04-01,Tuesday,OKEY-002,OKEY SOSIS 1000 GR X 10 PACK,OKEY,3.0,DUS,330000.0,330000.0,990000.0,1.0,ANNISA / SAIIN,asli,bersih,0,
252,2020-04-07,2020-04-01,Tuesday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,4.0,DUS,177000.0,177000.0,708000.0,1.0,ANNISA / SAIIN,asli,bersih,0,
253,2020-04-07,2020-04-01,Tuesday,OKEY-004,OKEY STICK 1000 GR X 5 PACK,OKEY,5.0,DUS,175000.0,175000.0,875000.0,1.0,ANNISA / SAIIN,asli,bersih,0,
254,2020-04-07,2020-04-01,Tuesday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,5.0,DUS,236000.0,236000.0,1180000.0,1.0,FUN MART,asli,peringatan,2,R02
255,2020-04-07,2020-04-01,Tuesday,MIT-012,MITRAKU FISH TOFU 500 GR X 20 PACK,MITRAKU,3.0,DUS,498000.0,498000.0,1494000.0,1.0,RONI PANGAN SARI,asli,bersih,0,
256,2020-04-07,2020-04-01,Tuesday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,2.0,PAIL,120000.0,120000.0,240000.0,1.0,AMANAH FROZEN,asli,bersih,0,
257,2020-04-07,2020-04-01,Tuesday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,2.0,DUS,232000.0,232000.0,464000.0,1.0,AMANAH FROZEN,asli,peringatan,2,R02
258,2020-04-07,2020-04-01,Tuesday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,AMANAH FROZEN,asli,bersih,0,
